"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","pH","sulphates","alcohol","quality","wine_type","wine_type_bin","acidity_ratio","alcohol_va_ratio","sugar_body_ratio","sulfur_efficiency"
7.1,0.13,0.29,15.5,0.064,56,3.16,0.41,9.7,7,"white",1,16.9047216554246,74.6148106553026,150.348541619146,7.88732283277143
6.2,0.2,0.25,15,0.055,8,3.19,0.53,9.6,6,"white",1,13.7777471605619,47.9997600012,143.998617613271,1.29032237252865
5.8,0.24,0.28,1.4,0.038,40,3.1,0.29,13.9,7,"white",1,11.1538247041833,57.9164253482277,19.4597295097598,6.89655053507749
7.6,0.48,0.31,9.4,0.046,6,3.07,0.61,9.4,5,"white",1,9.62024098703672,19.5832925348072,88.3591694238074,0.789473580332424
7.4,0.26,0.32,3.7,0.032,29,3.1,0.67,12.5,6,"white",1,12.7585986920712,48.0767381663917,46.2494218822265,3.91891838933535
6.1,0.3,0.47,1.4,0.049,50,3.19,0.45,9.5,5,"white",1,7.9220676336784,31.666561111463,13.2998736512003,8.19671996775083
6.2,0.32,0.5,6.5,0.048,61,3.19,0.45,9.6,5,"white",1,7.56096638906538,29.999906250293,62.3994009657507,9.83870809053095
6.3,0.34,0.52,6.3,0.047,63,3.18,0.44,9.6,5,"white",1,7.32557287724084,28.2352110729086,60.4794193975738,9.99999841269866
7.4,0.16,0.3,13.7,0.056,33,2.9,0.44,8.7,7,"white",1,16.0869215501705,54.374660158374,119.188963056021,4.45945885682988
7.2,0.26,0.38,1.5,0.061,12,3.18,0.46,10.4,5,"white",1,11.2499824219025,39.9998461544379,15.5998377616873,1.66666643518522
7,0.31,0.35,1.6,0.063,13,3.22,0.5,10.7,5,"white",1,10.6060445362962,34.5160176902655,17.11981681796,1.85714259183677
6.6,0.22,0.35,1.4,0.05,23,3.17,0.48,12,7,"white",1,11.5789270545139,54.5452066126972,16.7997984024192,3.48484795684122
5.8,0.23,0.31,3.5,0.044,35,3.19,0.37,12.1,7,"white",1,10.7407208505169,52.608466919709,42.3494875712004,6.03448171819281
6.3,0.17,0.32,1,0.04,39,3.31,0.4,13.1,8,"white",1,12.8571166181294,77.0583702448809,13.0998283922481,6.19047520786108
6,0.19,0.26,1.4,0.039,30,3.32,0.41,12.4,6,"white",1,13.3333037037695,65.26281440624,17.3597847386692,4.99999916666681
6.7,0.21,0.34,1.5,0.035,45,3.24,0.36,12.6,7,"white",1,12.1817960330981,59.9997142870748,18.8997618630005,6.71641690799748
6.6,0.22,0.37,1.6,0.04,31,3.15,0.66,12,5,"white",1,11.1864217179293,54.5452066126972,19.1997696027648,4.69696898530773
6.8,0.34,0.27,5.2,0.06,14,3.27,0.57,11.6,6,"white",1,11.1475227089792,34.1175467130979,60.3193002961166,2.05882322664364
7.1,0.34,0.86,1.4,0.174,36,2.92,0.5,9.3,5,"white",1,5.91666173611522,27.3528607268802,13.0198789151261,5.07042182106735
6.3,0.24,0.22,11.9,0.05,65,3.06,0.58,9.3,6,"white",1,13.6956224008209,38.7498385423394,110.668970778572,10.3174586797685
6.9,0.35,0.39,2.4,0.048,25,3.2,0.54,11.1,7,"white",1,9.32431172390308,31.7141951022997,26.6397042992823,3.62318788069741
6.8,0.24,0.33,3.2,0.049,68,3.1,0.69,10.2,6,"white",1,11.9298036319235,42.4998229174045,32.6396670753958,9.99999852941198
6.4,0.25,0.33,1.7,0.037,35,3.23,0.66,10.6,6,"white",1,11.0344637336832,42.3998304006784,18.0198089900247,5.46874914550795
5.8,0.19,0.33,4.2,0.038,49,3.16,0.42,11.3,7,"white",1,11.1538247041833,59.4733711927832,47.4594637080601,8.44827440546993
6.9,0.24,0.4,15.4,0.052,81,3.2,0.69,9.4,5,"white",1,10.7812331543232,39.1665034729022,144.758639268791,11.7391287334596
6.5,0.31,0.61,13,0.053,31,3.09,0.5,9.3,6,"white",1,7.06520971172857,29.9999032261186,120.898875640457,4.76923003550307
6.6,0.25,0.32,5.6,0.039,15,2.96,0.52,11.1,6,"white",1,11.5789270545139,44.3998224007104,62.1593100316586,2.27272692837471
7.5,0.38,0.56,9.7,0.055,15,3.13,0.65,9.9,6,"white",1,7.97871491626073,26.052563019571,96.0290493124118,1.99999973333337
6.2,0.3,0.3,2.5,0.041,29,3.31,0.61,11.8,7,"white",1,10.3333161111398,39.3332022226593,29.4996519041075,4.67741860041635
6.4,0.33,0.28,4,0.04,24,3.26,0.64,12.6,7,"white",1,10.4917860790392,38.1817024796895,50.3993649680014,3.74999941406259
7.6,0.27,0.32,1.2,0.043,23,3.06,0.68,10.5,5,"white",1,12.8813340994337,38.8887448565005,12.5998677013891,3.02631539127429
5.9,0.24,0.34,2,0.037,40,3.19,0.5,12.3,6,"white",1,10.1723962544892,51.2497864592231,24.5996974237217,6.77965986785426
5.3,0.33,0.3,1.2,0.048,25,3.32,0.62,11.3,6,"white",1,8.41268505923006,34.2423204778167,13.5598467737315,4.7169802420792
6.4,0.21,0.21,5.1,0.097,21,3.07,0.46,9.6,5,"white",1,15.2380589570025,45.7140680282475,48.9595299885121,3.28124948730477
7,0.22,0.3,1.4,0.04,14,3.2,0.33,12,6,"white",1,13.4615125740143,54.5452066126972,16.7997984024192,1.99999971428576
7.8,0.27,0.35,1.2,0.05,36,3.09,0.45,11.2,5,"white",1,12.5806248699599,41.4813278469339,13.4398494736859,4.61538402366871
6.7,0.2,0.24,6.5,0.044,28,3.12,0.33,10.2,6,"white",1,15.2272381199134,50.999745001275,66.2993237468978,4.1791038538651
8.1,0.27,0.33,1.3,0.045,26,2.98,0.44,12.4,6,"white",1,13.4999775000375,45.925755830534,16.1198001144786,3.20987614692887
7.1,0.45,0.24,2.7,0.04,24,2.94,0.38,13.4,8,"white",1,10.2898401596519,29.7777116050853,36.1795151944964,3.3802812140449
5.8,0.22,0.29,1.3,0.036,25,3.24,0.35,12.6,6,"white",1,11.3725267205358,57.2724669433321,16.3797936146005,4.31034408442343
6.3,0.3,0.48,7.4,0.053,34,3.18,0.53,9.8,5,"white",1,8.07691272190677,32.6665577781407,72.5192893109648,5.39682454018658
7.9,0.36,0.53,12.9,0.049,63,2.94,0.45,9.1,5,"white",1,8.87639452090503,25.2777075619234,117.388931760721,7.97468253485031
8,0.24,0.33,1.2,0.044,28,3.03,0.43,12.5,6,"white",1,14.0350630963805,52.0831163203487,14.9998125023437,3.49999956250005
6.7,0.41,0.27,2.6,0.033,25,3.05,0.34,11.7,6,"white",1,9.85292668687252,28.5365157645957,30.4196440901641,3.73134272666526
6.7,0.24,0.31,2.3,0.044,37,3.29,0.46,12.9,6,"white",1,12.1817960330981,53.7497760425998,29.6696172619373,5.52238723546459
6.2,0.3,0.32,1.3,0.054,27,3.3,0.43,10.1,5,"white",1,9.99998387099376,33.6665544448185,13.1298673883394,4.35483800728419
6.9,0.26,0.38,10.5,0.044,33,3.06,0.5,10.3,6,"white",1,10.7812331543232,39.6152322491067,108.148886066474,4.78260800252058
5.9,0.32,0.2,14.4,0.05,29,3.24,0.41,10.3,6,"white",1,11.3461320266692,32.1873994143768,148.318472319735,4.91525340419434
6.1,0.25,0.3,1.2,0.036,42,3.34,0.56,10.8,7,"white",1,11.0908889256565,43.1998272006912,12.9598600335116,6.88524477291069
5.6,0.23,0.29,3.1,0.023,19,3.25,0.51,11.2,6,"white",1,10.7692100592114,48.6954404546067,34.7196111403552,3.3928565369899
6.6,0.23,0.32,1.7,0.024,26,3.29,0.6,11.8,6,"white",1,11.9999781818578,51.3041247646749,20.0597632947931,3.93939334251616
6,0.17,0.21,6,0.05,26,3.08,0.54,9.8,6,"white",1,15.7894321330733,57.6467197251781,58.7994237656471,4.33333261111123
7.1,0.38,0.42,11.8,0.041,32,3.04,0.49,10,6,"white",1,8.87498890626387,26.3157202217889,117.9988200118,4.50704161872653
6.6,0.31,0.37,6.2,0.052,13,3.24,0.39,8.8,4,"white",1,9.70586807960576,28.387005203209,54.5595198762251,1.96969667125808
6.5,0.38,0.53,1.4,0.142,5,3.14,0.52,10.1,4,"white",1,7.1428492935722,26.5788774240068,14.1398571874424,0.769230650887592
7,0.44,0.24,12.1,0.056,68,3.05,0.5,9.5,5,"white",1,10.2941025086728,21.5908600207727,114.948907985374,9.71428432653081
6.1,0.38,0.14,3.9,0.06,27,3.07,0.34,9.2,4,"white",1,11.730746671641,24.2104626040458,35.8796699070368,4.42622878258545
8,0.33,0.32,4.6,0.041,31,2.92,0.74,12.2,6,"white",1,12.3076733728102,36.9695849406517,56.1193153443528,3.87499951562506
6,0.19,0.29,1.2,0.046,29,3.22,0.53,11.3,6,"white",1,12.4999739583876,59.4733711927832,13.5598467737315,4.83333252777791
6.3,0.28,0.34,8.1,0.038,44,3.26,0.29,12.1,6,"white",1,10.1612739334291,43.2141313781022,98.0088140933495,6.98412587553558
5.3,0.43,0.11,1.1,0.029,6,3.51,0.48,11.2,4,"white",1,9.81479663926548,26.046451054765,12.3198620175454,1.13207525809901
5.4,0.22,0.35,6.5,0.029,26,3.29,0.44,12.5,7,"white",1,9.47366759005686,56.8179235548929,81.2489843876951,4.81481392318261
6.2,0.345,0.27,10.1,0.056,38,3.31,0.56,10.6,5,"white",1,10.0812844206757,30.7245486244967,107.058865176029,6.12903126951108
5.6,0.255,0.57,10.7,0.056,66,3.25,0.61,10.4,7,"white",1,6.7878705601569,40.7841537876322,111.278842700036,11.7857121811228
5.2,0.2,0.27,3.2,0.047,16,3.44,0.53,10.1,7,"white",1,11.0638062472208,50.4997475012625,32.3196735712969,3.07692248520721
6.2,0.29,0.23,12.4,0.048,33,3.11,0.56,9.9,6,"white",1,11.9230539941269,34.1378133178851,122.758784688032,5.32257978668068
6.3,0.26,0.25,5.2,0.046,11,2.97,0.68,11,6,"white",1,12.3529169550648,42.3075295864247,57.1993708069211,1.74603146888389
6,0.22,0.23,5,0.045,10,2.94,0.63,10,6,"white",1,13.3333037037695,45.4543388439143,49.9995000049999,1.66666638888894
7.5,0.35,0.37,2.5,0.066,29,3.14,0.42,12.7,6,"white",1,10.4166521990942,36.2856106125411,31.7495967801209,3.86666615111118
6.6,0.39,0.28,9.2,0.036,10,3.07,0.35,12.1,6,"white",1,9.85073156607229,31.0255614729193,111.318653044298,1.51515128558314
6.3,0.23,0.33,6.9,0.052,23,3.23,0.46,10.4,6,"white",1,11.2499799107502,45.2171947078491,71.7592537037615,3.65079307130269
6.3,0.22,0.3,2,0.05,23,3.24,0.47,10.4,6,"white",1,12.1153613166129,47.2725123976709,20.7997836822497,3.65079307130269
6.4,0.29,0.18,15,0.04,21,3.14,0.5,9.2,5,"white",1,13.6169923042717,31.7240285378326,137.99873041168,3.28124948730477
7.5,0.23,0.3,1.2,0.03,27,3.05,0.68,10.5,5,"white",1,14.1509166963836,45.6519754261938,12.5998677013891,3.59999952000006
5.7,0.28,0.36,1.8,0.041,38,3.27,0.98,11.9,7,"white",1,8.90623608400612,42.4998482148278,21.4197451050333,6.66666549707623
6.5,0.26,0.24,10.8,0.042,47,3.08,0.4,10.1,6,"white",1,12.999974000052,38.8460044384445,109.078898303127,7.23076811834337
6.4,0.27,0.29,3.9,0.034,62,3.1,0.59,11.1,6,"white",1,11.4285510204446,41.1109588483006,43.2895194863337,9.68749848632836
5.9,0.22,0.29,4.2,0.037,69,3.13,0.74,10.8,7,"white",1,11.5686047674416,49.0906859514275,45.3595101172907,11.6949132720486
6.8,0.26,0.26,2,0.019,23.5,3.16,0.47,11.8,6,"white",1,13.0768979290424,45.3844408290737,23.599721523286,3.45588184472326
7.6,0.36,0.48,13.5,0.038,44,3.04,0.48,9.2,5,"white",1,9.04760827665681,25.5554845680984,124.198857370512,5.78947292243777
7.6,0.35,0.47,13.3,0.037,42,3.04,0.5,9.2,5,"white",1,9.26828138014466,26.285639183888,122.358874298356,5.52631506232697
5.7,0.18,0.26,2.2,0.023,21,3.07,0.54,12.3,6,"white",1,12.9545160124636,68.3329537058128,27.0596671660939,3.68420987996318
6.6,0.36,0.47,1.4,0.145,26,3.09,0.56,10.1,6,"white",1,7.95179764843657,28.0554776236733,14.1398571874424,3.93939334251616
5.9,0.14,0.2,1.6,0.04,26,3.25,0.45,11.4,6,"white",1,17.3528901385584,81.4279898000729,18.2397920663704,4.40677891410527
5.5,0.23,0.19,2.2,0.044,39,3.19,0.43,10.4,6,"white",1,13.095206916174,45.2171947078491,22.8797620504747,7.09090780165313
6.7,0.11,0.26,14.8,0.053,44,3.2,0.35,9.8,6,"white",1,18.1080591674077,89.0900991809165,145.03857862193,6.56716319893087
7,0.24,0.24,1.8,0.047,29,3.3,0.43,9.9,6,"white",1,14.5833029514522,41.2498281257161,17.8198235837465,4.14285655102049
5.3,0.47,0.1,1.3,0.036,11,3.48,0.54,11.2,4,"white",1,9.2982293013521,23.8297365324755,14.5598369298264,2.07547130651485
7.5,0.29,0.24,9.9,0.058,25,3.15,0.46,10.9,5,"white",1,14.1509166963836,37.5860772893887,107.908823793821,3.33333288888895
6,0.33,0.26,5.1,0.051,16,3.15,0.41,9.2,5,"white",1,10.1694742890266,27.8787033978685,46.9195683399713,2.6666662222223
5.8,0.32,0.23,1.5,0.033,39,2.96,0.35,12,5,"white",1,10.5454353719357,37.4998828128662,17.999784002592,6.72413677170056
5.8,0.3,0.23,1.5,0.034,37,2.96,0.34,12.1,6,"white",1,10.9433755785366,40.333198889337,18.1497803876573,6.37930924494668
3.8,0.31,0.02,11.1,0.036,20,3.75,0.44,12.4,6,"white",1,11.5151166208587,39.9998709681582,137.638293285163,5.26315650969565
6.2,0.36,0.22,5.25,0.038,44,3.22,0.4,11.2,6,"white",1,10.6896367420056,31.1110246915981,58.7993414473758,7.09677304890757
6,0.31,0.27,2.3,0.042,19,3.32,0.41,12.7,7,"white",1,10.344809750328,40.9676097819039,29.2096290377112,3.16666613888898
6.9,0.52,0.54,7.9,0.036,23,3.26,0.47,12.2,6,"white",1,6.50942782129451,23.461493343282,96.378824178345,3.33333285024162
7,0.55,0.05,8,0.036,19,3.26,0.46,12.2,6,"white",1,11.6666472222546,22.181777851313,97.5988092945266,2.71428532653067
5.8,0.2,0.16,1.4,0.042,44,3.23,0.37,12.2,6,"white",1,16.111066358149,60.999695001525,17.0797916265422,7.58620558858524
6,0.29,0.27,2.3,0.044,20,3.31,0.41,12.7,7,"white",1,10.7142665816668,43.792952438095,29.2096290377112,3.33333277777787
5.7,0.22,0.29,3.5,0.04,27,3.17,0.36,12.1,6,"white",1,11.1764486736301,54.9997500011364,42.3494875712004,4.73684127423837
7.1,0.46,0.23,13.7,0.045,44,3.11,0.53,9.4,5,"white",1,10.2898401596519,20.4347381853518,128.778789479379,6.19718222574898
6.6,0.21,0.3,9.9,0.041,64,3.07,0.5,10.1,6,"white",1,12.9411510957822,48.0950090713854,99.9889901111999,9.69696822773209
6.9,0.42,0.2,15.4,0.043,57,3.08,0.54,9.4,5,"white",1,11.1290143080414,22.3808990930974,144.758639268791,8.26086836799009
5.7,0.22,0.2,16,0.044,41,3.22,0.46,8.9,6,"white",1,13.5713962585803,40.4543615710838,142.398732651279,7.19298119421383
5.2,0.31,0.2,2.4,0.027,27,3.56,0.45,13,7,"white",1,10.1960584391011,41.9353485956497,31.1995944052727,5.19230669378717
7.2,0.22,0.35,5.5,0.054,37,3.08,0.5,10.3,5,"white",1,12.6315567867425,46.8179690092318,56.6494165110099,5.13888817515442
5.6,0.18,0.29,2.3,0.04,5,3.07,0.45,10.1,4,"white",1,11.9148682662377,56.1107993844479,23.2297653793697,0.892856983418396
6.2,0.24,0.27,16.8,0.04,48,3.23,0.38,10.5,6,"white",1,12.156838908159,43.7498177090929,176.398147819448,7.7419342351719
5.7,0.26,0.24,17.8,0.059,23,3.3,0.5,10.1,5,"white",1,11.3999772000456,38.8460044384445,179.778184240339,4.03508701138824
6,0.2,0.26,6.8,0.049,22,3.15,0.42,11,6,"white",1,13.0434499055437,54.999725001375,74.7991772090507,3.66666605555566
7.6,0.28,0.17,1.6,0.046,28,3.08,0.43,10,5,"white",1,16.8888513581081,35.7141581637208,15.9998400016,3.68421004155131
7,0.2,0.33,4.7,0.03,25,2.88,0.54,10.5,6,"white",1,13.207522249958,52.4997375013125,49.3494818304408,3.57142806122456
6.6,0.26,0.27,11.8,0.048,28,2.87,0.49,9.7,6,"white",1,12.4528066928176,37.3075488171199,114.458889748769,4.24242359963279
7.2,0.21,0.36,15.7,0.045,68,3.25,0.76,9.4,5,"white",1,12.6315567867425,44.7616916109923,147.57861276104,9.44444313271623
6.9,0.22,0.32,5.8,0.041,20,3.17,0.55,11.2,6,"white",1,12.7777541152702,50.9088595051841,64.9592724561485,2.89855030455793
7.4,0.22,0.28,9,0.046,22,3.1,0.55,10.8,5,"white",1,14.7999704000592,49.0906859514275,97.1989502513373,2.97297257121992
7,0.2,0.35,8.8,0.037,31,3.13,0.49,11,6,"white",1,12.7272495868189,54.999725001375,96.7989352117127,4.42857079591846
5.6,0.26,0,10.2,0.038,13,3.44,0.46,12.4,6,"white",1,21.5383786985435,47.6921242610605,126.478431667447,2.32142815688783
6.3,0.28,0.3,6.6,0.208,60,3.1,0.4,9.4,6,"white",1,10.8620502378444,33.5713086738976,62.0394168294818,9.52380801209397
6.4,0.29,0.3,6.5,0.209,62,3.1,0.4,9.4,5,"white",1,10.8474392416284,32.4136813321333,61.0994256653987,9.68749848632836
7.2,0.34,0.23,8.9,0.105,22,3.01,0.58,9.5,5,"white",1,12.6315567867425,27.9410942908991,84.5491967826306,3.0555551311729
7.1,0.39,0.39,11.1,0.034,25,3.05,0.52,10,6,"white",1,9.10255243262509,25.6409598949746,110.9988900111,3.5211262646301
6.9,0.26,0.29,4.2,0.043,33,3.16,0.31,12.5,6,"white",1,12.5454317355787,48.0767381663917,52.499343758203,4.78260800252058
6.1,0.24,0.25,1.6,0.044,24,3.39,0.59,10.9,6,"white",1,12.4489541858078,45.416477431344,17.439809906072,3.9344255845204
5.9,0.25,0.24,7.4,0.044,21,3.38,0.58,10.5,6,"white",1,12.0407917534862,41.999832000672,77.6991841585663,3.55932143062349
6.1,0.24,0.27,11.5,0.05,51,3.22,0.37,10.8,6,"white",1,11.9607608612532,44.9998125007813,124.198658654487,8.36065436710584
6.5,0.22,0.27,1.6,0.039,36,3.38,0.57,11,7,"white",1,13.2652790504509,49.9997727283058,17.5998064021296,5.53846068639066
6.2,0.26,0.29,2,0.036,16,3.33,0.61,11.8,6,"white",1,11.2727067768968,45.3844408290737,23.599721523286,2.5806447450573
6.6,0.34,0.25,4.8,0.038,16,3.36,0.71,12.6,6,"white",1,11.1864217179293,37.0587145331925,60.4792379616017,2.42424205693302
5.6,0.225,0.24,9.8,0.054,59,3.17,0.39,10.2,6,"white",1,12.042984853796,45.3331318527473,99.9589804183997,10.5357124043371
7.1,0.23,0.28,1.9,0.046,33,3.12,0.31,12,5,"white",1,13.9215413303111,52.1736862013643,22.7997264032832,4.64788666931174
6.4,0.27,0.3,1.6,0.04,19,3.32,0.65,11.5,6,"white",1,11.2280504771044,42.5924348428339,18.3997884024334,2.96874953613288
6.3,0.41,0.22,7.3,0.035,23,3.2,0.39,11.94,7,"white",1,9.99998412700932,29.1218801905361,87.160959298146,3.65079307130269
6.7,0.41,0.24,5.4,0.035,33,3.12,0.44,12.8933333333333,7,"white",1,10.3076764497285,31.447077771355,69.6231023261338,4.92537239919815
7.2,0.585,0.2,10.4,0.086,17,3.13,0.4,9.4,5,"white",1,9.1719628382639,16.0683486011135,97.759081064638,2.36111078317906
6.7,0.34,0.26,1.9,0.038,58,3,0.47,12.2,7,"white",1,11.1666480555866,35.8822474051547,23.1797172074501,8.65671512586341
6.4,0.26,0.35,7.7,0.056,45,3.16,0.5,9.5,5,"white",1,10.4917860790392,36.5383210064577,73.1493050816017,7.03124890136736
6.3,0.28,0.22,11.5,0.036,27,3,0.33,10.6,6,"white",1,12.5999748000504,37.8570076535441,121.898707873697,4.28571360544229
7.4,0.16,0.33,1.2,0.042,47,3.04,0.68,10.5,7,"white",1,15.102009995898,65.6245898463135,12.5998677013891,6.35135049306074
8.4,0.27,0.3,2.2,0.037,36,2.89,0.3,11.4666666666667,6,"white",1,14.7368162511996,42.4689785099563,25.2263774042058,4.28571377551027
5.9,0.2,0.28,1,0.043,45,3.4,0.41,11.4,6,"white",1,12.2916410590811,56.999715001425,11.3998700414815,7.62711735133604
6.4,0.24,0.26,8.2,0.054,47,3.12,0.5,9.5,5,"white",1,12.7999744000512,39.583168403465,77.8992599570304,7.34374885253924
7.4,0.38,0.34,8.3,0.052,44,3.11,0.52,9.2,5,"white",1,10.2777635031062,24.2104626040458,76.359297494463,5.94594514243984
6.4,0.42,0.19,9.3,0.043,28,3.23,0.53,10.98,5,"white",1,10.4917860790392,26.1427948981074,102.112878800591,4.37499931640636
6.4,0.23,0.26,8.1,0.054,47,3.12,0.49,9.4,5,"white",1,13.0611978342901,40.8693875244021,76.1392842907277,7.34374885253924
7.3,0.19,0.27,13.9,0.057,45,2.94,0.41,8.8,8,"white",1,15.8695307184115,46.3155457076542,122.318923593472,6.16438271720785
6.8,0.24,0.29,2,0.044,15,3.23,0.64,10.4,8,"white",1,12.8301644713878,43.3331527785301,20.7997836822497,2.20588202854676
7.4,0.27,0.52,15.7,0.054,36,3.04,0.62,10.0333333333333,6,"white",1,9.36707675053576,37.1603561962115,157.521752865079,4.86486420745078
5.7,0.28,0.35,1.2,0.052,39,3.44,0.69,11.3,6,"white",1,9.04760468634177,40.3569987250046,13.5598467737315,6.84210406278876
5.8,0.22,0.25,1.5,0.024,21,3.37,0.58,10.4,6,"white",1,12.3403992757462,47.2725123976709,15.5998377616873,3.62068903091568
6.7,0.27,0.69,1.2,0.176,36,2.96,0.43,9.2,6,"white",1,6.97915939670896,34.0739478742671,11.0398984329344,5.37313352639798
7.1,0.2,0.35,3.2,0.034,21,3.11,0.54,11.1,6,"white",1,12.9090674380592,55.4997225013875,35.5196057323764,2.95774606228929
7.1,0.23,0.3,2.6,0.034,62,3.03,0.56,11.3,7,"white",1,13.3962011392431,49.1302211729514,29.3796680097515,8.73239313628266
7.6,0.31,0.52,13.2,0.042,61,2.98,0.47,9.1,6,"white",1,9.15661547395726,29.3547440169548,120.118906917947,8.02631473337964
7.2,0.34,0.28,10.4,0.108,43,2.96,0.57,9.4,5,"white",1,11.6128844953476,27.6469775088897,97.759081064638,5.97222139274703
7,0.36,0.25,5.7,0.015,14,2.82,0.59,13.2,6,"white",1,11.4753910239491,36.6665648150977,75.2390068451096,1.99999971428576
6.4,0.31,0.28,2.5,0.039,34,3.22,0.38,12.7,6,"white",1,10.8474392416284,40.9676097819039,31.7495967801209,5.312499169922
7.3,0.28,0.35,1.6,0.054,31,3.18,0.47,10.7,5,"white",1,11.5872831947886,38.2141492351813,17.11981681796,4.24657476074318
7.4,0.16,0.3,1.4,0.064,34,3.11,0.42,11.4333333333333,6,"white",1,16.0869215501705,71.4578867215411,16.0064836592034,4.59459397370352
6.4,0.31,0.27,7.4,0.049,48,3.27,0.45,11.1,6,"white",1,11.0344637336832,35.8063361085932,82.1390882561203,7.49999882812518
6.2,0.29,0.29,5.6,0.046,35,3.25,0.51,10.5333333333333,5,"white",1,10.6896367420056,36.3217138331706,58.9860453469888,5.64516037981284
5.9,0.28,0.34,3.6,0.04,50,3.31,0.52,11.6,6,"white",1,9.5161136836876,41.4284234699162,41.7595155896192,8.47457483481782
6.5,0.23,0.2,7.5,0.05,44,3.18,0.48,9.53333333333333,5,"white",1,15.1162439157118,41.4490951488617,71.4993183731648,6.76922972781081
7.2,0.34,0.2,5.8,0.062,52,3.17,0.44,9.8,6,"white",1,13.333308642021,28.8234446369275,56.8394429734589,7.22222121913594
6.5,0.2,0.33,1.5,0.039,36,3.22,0.65,12,6,"white",1,12.2641278035324,59.9997000015,17.999784002592,5.53846068639066
6.2,0.24,0.27,2.9,0.039,30,3.12,0.37,12.8,6,"white",1,12.156838908159,53.333111112037,37.1195248700817,4.83870889698244
7.1,0.31,0.25,11.2,0.048,32,3.14,0.4,9.5,5,"white",1,12.6785487883057,30.6450624352825,106.398989209603,4.50704161872653
6.4,0.29,0.21,9.65,0.041,36,2.99,0.34,10.9333333333333,6,"white",1,12.7999744000512,37.701019421772,105.505513139723,5.62499912109389
6.3,0.19,0.33,10.1,0.063,63,2.86,0.41,9.1,5,"white",1,12.1153613166129,47.8944847658696,91.909163626611,9.99999841269866
5.9,0.29,0.28,3.2,0.035,16,3.26,0.42,12.6,6,"white",1,10.3508590335806,43.4481260409447,40.3194919744011,2.7118639471417
6.5,0.3,0.28,11.45,0.041,29,2.98,0.3,10.9,6,"white",1,11.206877229522,36.3332122226259,124.803639640328,4.46153777514803
6.5,0.22,0.19,4.5,0.096,16,3.02,0.44,9.6,5,"white",1,15.8536198692198,43.6361652901578,43.1995852839813,2.4615380828403
7,0.23,0.28,2.7,0.053,16,3.18,0.56,9.3,5,"white",1,13.7254632834053,40.4346068060574,25.1097664791717,2.28571395918372
7.1,0.23,0.23,3.5,0.038,23,3.05,0.37,11.3666666666667,6,"white",1,15.4347490548934,49.4200749851814,39.7828811345845,3.2394361634597
6.1,0.26,0.28,1.7,0.043,24,3.14,0.44,12.5,6,"white",1,11.2962753772678,48.0767381663917,21.2497343783203,3.9344255845204
6.4,0.35,0.21,2.1,0.051,46,3.16,0.5,9.5,5,"white",1,11.4285510204446,27.1427795920583,19.9498104768005,7.1874988769533
6,0.32,0.32,4.8,0.041,40,3.22,0.54,11,6,"white",1,9.37498535158539,34.3748925784607,52.7994192063887,6.66666555555574
6.1,0.34,0.21,5,0.042,17,3.02,0.53,9.4,5,"white",1,11.0908889256565,27.6469775088897,46.9995582041529,2.78688478903528
6.5,0.13,0.27,2.6,0.035,32,3.21,0.76,11.3333333333333,6,"white",1,16.2499593751016,87.1788165732056,29.4663327148958,4.92307616568059
6.5,0.315,0.2,6.6,0.041,9,2.94,0.51,8.8,5,"white",1,12.6213347158549,27.9364192494627,58.0794889004977,1.38461517159767
5.7,0.31,0.29,7.3,0.05,33,3.31,0.5,11.0666666666667,6,"white",1,9.49998416669306,35.6988095737327,80.7857726374497,5.78947266851357
